customerID,Contract,tenure,MonthlyCharges,y_true,y_proba,y_pred,error_type
7278-CKDNC,Month-to-month,24,80.5,0,0.8041043616678258,1,FP
1956-YIFGE,One year,22,100.05,0,0.5623430357169049,1,FP
0422-UXFAP,One year,51,98.85,0,0.6159269419714346,1,FP
3733-UOCWF,One year,61,85.55,0,0.24698899102562596,0,TN
7191-ADRGF,Two year,44,54.3,0,0.14032213086840703,0,TN
5709-LVOEQ,Two year,0,80.85,0,0.23565207820200187,0,TN
6034-YMTOB,Month-to-month,5,75.65,0,0.7269147622359801,1,FP
6372-RFVNS,Month-to-month,1,78.8,1,0.8511537169478185,1,TP
9052-DHNKM,One year,26,61.55,0,0.2265649916216566,0,TN
5609-IMCGG,Month-to-month,15,84.35,0,0.6890603928535157,1,FP
2959-MJHIC,Month-to-month,4,80.35,1,0.8792350418437301,1,TP
1319-YLZJG,Month-to-month,12,84.6,0,0.7132940842211709,1,FP
7623-TRNQN,Month-to-month,1,49.9,1,0.5340187263752505,1,TP
0377-JBKKT,Month-to-month,22,57.95,0,0.2478427016763368,0,TN
1936-CZAKF,Two year,49,49.65,0,0.11908353906368371,0,TN
5063-IUOKK,Two year,13,19.75,0,0.08399077580819853,0,TN
8646-JCOMS,One year,66,90.55,0,0.1983165993146999,0,TN
0979-MOZQI,Two year,62,39.0,0,0.06286302007781937,0,TN
1525-LNLOJ,Two year,66,63.3,0,0.06299412193612,0,TN
5759-RCVCB,Month-to-month,3,35.2,1,0.7222882370506816,1,TP
9968-FFVVH,One year,63,68.8,0,0.04071357898748565,0,TN
2266-FUBDZ,Two year,15,19.35,0,0.06407427826136443,0,TN
4760-THGOT,Month-to-month,43,94.1,0,0.6536454081536028,1,FP
2307-FYNNL,Two year,65,109.05,0,0.25637976202657464,0,TN
1143-NMNQJ,Month-to-month,2,85.7,1,0.9048533156750672,1,TP
1629-DQQVB,Month-to-month,14,50.1,0,0.3560509053416209,0,TN
3766-EJLFL,Two year,68,109.05,0,0.12825110046565796,0,TN
8457-XIGKN,Month-to-month,20,19.6,0,0.27641968279275747,0,TN
4981-FLTMF,Month-to-month,57,65.2,0,0.0783261661192076,0,TN
7606-BPHHN,Two year,72,19.8,0,0.01004546165192622,0,TN
7005-CCBKV,Month-to-month,6,84.4,1,0.85931183022019,1,TP
4648-YPBTM,Two year,53,73.9,0,0.08004174534175831,0,TN
2325-ZUSFD,One year,57,70.1,1,0.11261861404522823,0,FN
1240-KNSEZ,Month-to-month,1,20.1,1,0.47257313471299467,0,FN
0430-IHCDJ,Month-to-month,15,49.0,0,0.6947418388867102,1,FP
7957-RYHQD,Month-to-month,40,79.2,1,0.4610221204324592,0,FN
6164-HAQTX,Two year,71,53.95,0,0.02212800723200118,0,TN
0749-IRGQE,Month-to-month,13,45.3,0,0.8012599420204842,1,FP
1227-UDMZR,Two year,72,91.15,0,0.045715832022143396,0,TN
5473-KHBPS,One year,52,95.7,0,0.34307174970153365,0,TN
5297-MDOIR,One year,63,81.15,0,0.16787818610539468,0,TN
8873-TMKGR,One year,29,19.1,0,0.08751112429607551,0,TN
6481-ESCNL,Month-to-month,29,100.55,0,0.7310564061602504,1,FP
0463-WZZKO,Month-to-month,3,20.75,0,0.43511203239735796,0,TN
1038-RQOST,Month-to-month,19,20.6,0,0.1947335374737356,0,TN
4937-QPZPO,One year,61,99.9,0,0.5140634625715386,1,FP
3604-WLABM,Month-to-month,10,54.25,0,0.5015715165015793,1,FP
1360-XFJMR,One year,67,109.7,0,0.32889041172791,0,TN
8717-VCTXJ,One year,42,19.55,0,0.07199793230705,0,TN
5196-SGOAK,Month-to-month,1,75.7,1,0.8370075880270988,1,TP
8739-XNIKG,Month-to-month,5,84.0,0,0.8982243443190338,1,FP
2320-TZRRH,One year,20,19.5,0,0.11972313448268834,0,TN
5186-SAMNZ,Month-to-month,1,69.5,1,0.8334601588600403,1,TP
5760-FXFVO,Month-to-month,6,78.95,0,0.7572135197613828,1,FP
5380-WJKOV,Month-to-month,34,106.35,1,0.8165559233092743,1,TP
4703-MQYKT,Two year,21,19.6,0,0.06119881490073683,0,TN
2001-MCUUW,Two year,46,108.65,0,0.29732036051092825,0,TN
4947-DSMXK,Month-to-month,34,97.7,0,0.727800195551567,1,FP
0076-LVEPS,Month-to-month,29,45.0,0,0.2633837025545397,0,TN
5566-SOEZD,One year,27,80.65,0,0.2970698563596957,0,TN
7408-OFWXJ,Two year,72,89.8,0,0.026547448961247836,0,TN
1097-FSPVW,Month-to-month,42,54.55,0,0.1729394372726372,0,TN
4412-YLTKF,Month-to-month,27,78.05,1,0.8056060583455757,1,TP
0420-TXVSG,Two year,66,66.1,0,0.0358470062529707,0,TN
7817-BOQPW,Month-to-month,2,75.55,1,0.881951887959961,1,TP
0963-ZBDRN,Month-to-month,32,96.2,1,0.7567821560705745,1,TP
9685-WKZGT,Month-to-month,14,74.95,1,0.8622098616067032,1,TP
2139-FQHLM,Month-to-month,19,89.95,0,0.617156590254146,1,FP
5825-XJOCM,One year,48,64.4,0,0.09626097497617325,0,TN
0004-TLHLJ,Month-to-month,4,73.9,1,0.84917092776314,1,TP
7529-ZDFXI,Month-to-month,57,89.85,0,0.6790882782067361,1,FP
6848-YLDFR,One year,58,75.2,0,0.10936532224074366,0,TN
5820-PTRYM,One year,56,68.45,0,0.08507584376517632,0,TN
2984-RGEYA,Two year,69,19.75,0,0.006385932104608037,0,TN
6434-TTGJP,Two year,10,53.7,0,0.13667456035959513,0,TN
9643-AVVWI,Month-to-month,3,80.0,0,0.7361332577161797,1,FP
3506-OVLKD,One year,35,26.2,0,0.08329184569349747,0,TN
4946-EDSEW,Month-to-month,11,19.25,1,0.31780470230883306,0,FN
2924-KHUVI,One year,56,100.55,0,0.49384435649378444,0,TN
2263-SFSQZ,Two year,51,24.95,0,0.02671119707427543,0,TN
5281-BUZGT,Month-to-month,36,90.85,1,0.7373545035319288,1,TP
3717-FDJFU,Two year,5,20.45,0,0.09133617799777581,0,TN
2239-CFOUJ,One year,1,20.4,0,0.19874424326470913,0,TN
8699-ASUFO,Month-to-month,7,74.4,1,0.8500630341288091,1,TP
1122-YJBCS,One year,69,53.65,0,0.048568085088004365,0,TN
0628-CNQRM,One year,22,67.5,1,0.18341458618807602,0,FN
1705-GUHPV,Two year,63,24.2,0,0.014646745108343849,0,TN
4877-TSOFF,One year,55,75.75,0,0.08191929116289955,0,TN
7404-JLKQG,Month-to-month,3,57.55,0,0.7015302322166169,1,FP
0379-DJQHR,Two year,67,81.35,0,0.0298280838825391,0,TN
8993-PHFWD,Month-to-month,3,25.25,1,0.7556827257272448,1,TP
3930-ZGWVE,Month-to-month,1,19.75,0,0.3922762513322419,0,TN
1965-DDBWU,Month-to-month,16,89.05,1,0.7649985888585773,1,TP
7572-KPVKK,Two year,62,104.05,0,0.2709554196193609,0,TN
6854-EXGSF,Month-to-month,8,65.5,0,0.5013861678934962,1,FP
9483-GCPWE,One year,9,20.1,0,0.14917245618770242,0,TN
8053-WWDRO,Month-to-month,6,19.5,1,0.33115621674624673,0,FN
9473-CBZOP,One year,28,59.0,0,0.18055785574592498,0,TN
3985-HOYPM,One year,26,19.4,0,0.09858183776513901,0,TN
8378-LKJAF,Month-to-month,38,101.15,0,0.7207353540511021,1,FP
1310-QRITU,Month-to-month,18,50.3,0,0.6583980446143373,1,FP
3237-AJGEH,Month-to-month,3,31.0,1,0.631754015957764,1,TP
6542-LWGXJ,Month-to-month,3,25.0,0,0.6987382416094149,1,FP
6953-PBDIN,Two year,70,72.95,0,0.03624558107355505,0,TN
6332-FBZRI,One year,67,69.35,0,0.04220252044600778,0,TN
9365-CSLBQ,Two year,71,24.35,0,0.008386882473968873,0,TN
3466-WAESX,Month-to-month,16,69.1,0,0.5664618376239984,1,FP
9700-ISPUP,Month-to-month,10,65.5,0,0.5591847077433534,1,FP
5167-ZFFMM,Month-to-month,1,90.85,1,0.8512977276319419,1,TP
7669-LCRSD,Month-to-month,12,56.3,0,0.5762762534284839,1,FP
0870-VEMYL,Month-to-month,5,53.85,1,0.3545419623426568,0,FN
2995-UPRYS,One year,40,99.2,1,0.458500657249763,0,FN
3179-GBRWV,Month-to-month,21,64.95,0,0.45900269960719275,0,TN
0701-TJSEF,Month-to-month,9,68.25,0,0.46503961112060316,0,TN
1848-LBZHY,Month-to-month,7,50.3,0,0.5019549929119227,1,FP
5380-XPJNZ,One year,38,20.05,0,0.0582101525986027,0,TN
6608-QQLVK,Month-to-month,1,50.5,1,0.7327596166155254,1,TP
1475-VWVDO,Month-to-month,7,74.9,0,0.8334428035053105,1,FP
3721-CNEYS,Month-to-month,2,70.95,1,0.8533909981354787,1,TP
4299-OPXEJ,Two year,56,19.55,0,0.01879816739299996,0,TN
0096-BXERS,Month-to-month,6,50.35,0,0.6833621611560915,1,FP
3055-VTCGS,One year,63,58.55,0,0.08639486032163861,0,TN
9405-GPBBG,Two year,64,110.5,0,0.20032886438367112,0,TN
6704-UTUKK,Month-to-month,29,45.9,0,0.735416336983809,1,FP
9944-AEXBM,Month-to-month,32,85.65,0,0.7337499006060689,1,FP
2545-EBUPK,Month-to-month,2,84.05,0,0.920195892165332,1,FP
6270-OMFIW,One year,60,94.4,1,0.4656257884851529,0,FN
1852-XEMDW,Month-to-month,22,65.05,0,0.330266014282193,0,TN
8158-WPEZG,Month-to-month,11,35.65,0,0.6621513721875394,1,FP
5198-EFNBM,One year,57,90.65,0,0.4372551035145365,0,TN
7663-RGWBC,Month-to-month,1,44.15,1,0.6765820369718504,1,TP
3970-XGJDU,Two year,62,19.2,0,0.014517679490051755,0,TN
6845-RGTYS,Month-to-month,47,98.75,1,0.6155604039458641,1,TP
0123-CRBRT,Two year,61,88.1,0,0.03899160029795475,0,TN
6077-BDPXA,Month-to-month,3,70.15,0,0.8512946131482374,1,FP
2250-IVBWA,Month-to-month,64,81.05,0,0.2350681119184092,0,TN
6137-NICCO,Month-to-month,6,94.05,0,0.7985726934648832,1,FP
8129-GMVGI,Two year,56,20.05,0,0.011438026171787501,0,TN
4353-HYOJD,Month-to-month,27,49.85,0,0.2774903893720828,0,TN
8671-KKKOS,Month-to-month,46,45.55,0,0.30846737810476155,0,TN
8080-DDEMJ,Month-to-month,1,45.1,1,0.7071500389152431,1,TP
6698-OXETB,Two year,11,20.4,0,0.08960685327889466,0,TN
3312-UUMZW,Month-to-month,32,98.85,0,0.7726851864601073,1,FP
6376-GAHQE,Month-to-month,4,77.85,1,0.8436217998700987,1,TP
0733-VUNUW,Month-to-month,24,55.65,1,0.4201840642178657,0,FN
6733-LRIZX,Two year,35,108.95,0,0.3857936155114001,0,TN
2165-VOEGB,One year,46,105.2,1,0.2435565050377051,0,FN
1853-UDXBW,Month-to-month,1,70.0,1,0.836969029970749,1,TP
9070-BCKQP,Two year,72,110.15,0,0.13930029392654636,0,TN
1035-IPQPU,Month-to-month,63,103.5,0,0.7232637038841941,1,FP
2057-ZBLPD,Month-to-month,21,86.5,1,0.8472303190649104,1,TP
6967-PEJLL,One year,37,40.2,0,0.17590838641245526,0,TN
7879-CGSFV,One year,55,100.9,0,0.32207913751754286,0,TN
2257-BOVXD,Month-to-month,14,66.6,0,0.5830621879080241,1,FP
9822-BIIGN,Month-to-month,53,71.85,0,0.19036548694645344,0,TN
1136-XGEQU,One year,50,84.15,0,0.1711481758202799,0,TN
2439-LYPMQ,Month-to-month,38,102.6,0,0.8400182398815711,1,FP
6543-XRMYR,Month-to-month,30,99.7,1,0.8536425491553415,1,TP
5753-QQWPW,One year,28,59.9,0,0.17426232306933606,0,TN
4785-QRJHC,One year,46,59.9,1,0.2724198121069207,0,FN
0052-YNYOT,One year,67,20.55,0,0.02529574470700762,0,TN
7054-LGEQW,Month-to-month,1,45.95,1,0.581802313138977,1,TP
0608-JDVEC,Two year,50,19.8,0,0.027073052732233833,0,TN
6284-KMNUF,One year,56,98.0,0,0.48747665502268833,0,TN
6286-SUUWT,Month-to-month,1,19.95,0,0.3912152126719987,0,TN
3594-KADLU,Month-to-month,3,35.1,0,0.5154670199629287,1,FP
0536-ACXIP,Two year,72,109.55,0,0.23960178752356945,0,TN
8869-TORSS,One year,48,60.35,1,0.07443628304398893,0,FN
0373-AIVNJ,One year,9,39.55,0,0.32019297370080274,0,TN
6429-SHBCB,Month-to-month,19,69.6,0,0.6305680967211192,1,FP
5751-USDBL,Two year,46,81.0,0,0.04917221959201285,0,TN
6815-ABQFQ,One year,56,107.25,0,0.48738109075805497,0,TN
9450-TRJUU,Month-to-month,35,83.15,0,0.7323785284269989,1,FP
2805-AUFQN,Two year,25,19.8,0,0.04795029231477879,0,TN
7855-DIWPO,Month-to-month,21,68.65,0,0.7710881763453982,1,FP
0174-QRVVY,Two year,71,25.35,0,0.00824101431117633,0,TN
9507-EXLTT,Month-to-month,1,79.35,1,0.8411803844343188,1,TP
8390-FESFV,Two year,62,84.5,0,0.05915127683286893,0,TN
0661-KBKPA,One year,53,78.75,0,0.18194609126930236,0,TN
6856-RAURS,Month-to-month,2,74.9,0,0.841740755579557,1,FP
7322-OCWHC,Two year,72,93.05,0,0.07938102496795861,0,TN
2203-GHNWN,Month-to-month,24,79.65,0,0.7310477673367355,1,FP
3413-CSSTH,Month-to-month,41,55.7,0,0.36362521831128347,0,TN
3006-XIMLN,Month-to-month,2,94.2,1,0.8674015524299126,1,TP
3750-CKVKH,Month-to-month,2,67.75,1,0.8654215384797938,1,TP
0576-WNXXC,Month-to-month,27,95.55,1,0.8282804746576605,1,TP
7056-IMHCC,Month-to-month,53,101.9,1,0.774719617966867,1,TP
0866-QLSIR,One year,34,64.4,1,0.13638028880076755,0,FN
1628-BIZYP,Month-to-month,1,85.0,0,0.8732347561816641,1,FP
2230-XTUWL,Two year,48,19.55,0,0.015975964006980557,0,TN
1980-KXVPM,Month-to-month,3,75.05,1,0.8513146853608023,1,TP
8619-IJNDK,Two year,71,64.05,0,0.00944491181258462,0,TN
2960-NKRSO,Month-to-month,24,85.95,0,0.648866948130368,1,FP
6705-LXORM,Month-to-month,5,70.05,0,0.8193471666058717,1,FP
7130-VTEWQ,Month-to-month,8,75.75,1,0.8778463600422604,1,TP
9364-YKUVW,Month-to-month,15,19.8,0,0.333755935719852,0,TN
2761-OCIAX,Month-to-month,2,74.7,1,0.8599938626052244,1,TP
7996-BPXHY,Two year,13,25.0,0,0.1085116777118581,0,TN
4248-QPAVC,Month-to-month,17,85.35,1,0.7081698339214919,1,TP
9357-UJRUN,One year,24,58.35,0,0.27892609403994334,0,TN
6340-DACFT,Two year,50,20.55,0,0.014054844624805515,0,TN
1023-BQXZE,Two year,57,74.35,0,0.0769050233124404,0,TN
5480-HPRRX,Month-to-month,3,25.3,1,0.7831552739349672,1,TP
9576-SYUHJ,Month-to-month,37,91.15,0,0.7036748778754326,1,FP
2169-RRLFW,Two year,71,25.6,0,0.010052325080830846,0,TN
8338-QIUNR,Two year,72,66.5,0,0.019433026325017665,0,TN
0463-TXOAK,Two year,52,25.6,0,0.017272099068160903,0,TN
4396-KLSEH,Month-to-month,4,19.85,0,0.5284564254673823,1,FP
5186-EJEGL,Month-to-month,9,69.5,0,0.46823487513191786,0,TN
9334-GWGOW,Month-to-month,7,74.85,0,0.8873830596589356,1,FP
5696-JVVQY,Two year,48,70.1,0,0.05042062158888044,0,TN
9633-DENPU,Month-to-month,47,58.6,0,0.3022638714241652,0,TN
0581-BXBUB,Month-to-month,4,72.75,0,0.806931664814991,1,FP
2750-BJLSB,One year,47,103.7,0,0.39668797238777503,0,TN
2770-NSVDG,Month-to-month,24,29.1,0,0.5781766753354205,1,FP
8280-MQRQN,Month-to-month,1,50.45,1,0.6523789016290292,1,TP
7851-FLGGQ,Month-to-month,1,44.65,1,0.7261681289200382,1,TP
9374-YOLBJ,Month-to-month,1,19.25,0,0.4202148389559344,0,TN
6583-SZVGP,Two year,48,108.1,0,0.32592315182880094,0,TN
2150-OEGBV,One year,27,20.1,0,0.08952817297212172,0,TN
9372-TXXPS,Two year,60,59.85,0,0.01645340017461375,0,TN
6933-FHBZC,One year,26,56.05,0,0.2451194331184115,0,TN
4698-KVLLG,Two year,51,19.6,0,0.019202936615747034,0,TN
8752-STIVR,Month-to-month,4,79.0,1,0.8769657753327638,1,TP
8623-ULFNQ,Month-to-month,26,66.05,0,0.6134845766410765,1,FP
9822-WMWVG,Month-to-month,41,106.5,0,0.5645756617374086,1,FP
4304-TSPVK,Two year,68,114.9,0,0.10560850170301138,0,TN
1716-LSAMB,Two year,45,54.65,0,0.026139886821925123,0,TN
3523-QRQLL,One year,22,69.5,1,0.33852540422568467,0,FN
2187-PKZAY,Month-to-month,12,79.95,0,0.7997325503906306,1,FP
1895-QTKDO,Month-to-month,1,43.95,0,0.5795568174705775,1,FP
8161-QYMTT,Month-to-month,7,94.1,0,0.9180559100329505,1,FP
2955-PSXOE,Month-to-month,1,20.2,1,0.4511184165205905,0,FN
6834-NXDCA,Month-to-month,13,23.9,1,0.7469493245610015,1,TP
8701-DGLVH,Two year,51,20.45,0,0.017929064710599206,0,TN
2480-SQIOB,Month-to-month,4,44.8,0,0.6015095811581325,1,FP
4993-JCRGJ,Month-to-month,26,84.3,0,0.6560249328198999,1,FP
0581-MDMPW,Month-to-month,24,88.95,0,0.7668016588438683,1,FP
7789-CRUVC,Month-to-month,61,94.2,0,0.3255645282913162,0,TN
0164-APGRB,Two year,72,114.9,0,0.18711596058992824,0,TN
8034-RYTVV,One year,55,84.25,0,0.24916998476525887,0,TN
3018-TFTSU,Month-to-month,12,81.7,1,0.5629614763641034,1,TP
9777-IQHWP,Two year,64,93.4,0,0.09703293269526865,0,TN
6899-PPEEA,Month-to-month,37,96.55,1,0.8441208141231108,1,TP
6701-YVNQG,Two year,72,88.7,0,0.04640636413952826,0,TN
7649-PHJVR,One year,11,19.5,0,0.1703961166316003,0,TN
9278-VZKCD,Month-to-month,52,109.1,0,0.7023598739224474,1,FP
7636-PEPNS,One year,58,44.1,0,0.08450855588080472,0,TN
1575-KRZZE,Month-to-month,4,55.2,0,0.5006552003893916,1,FP
8590-OHDIW,One year,38,20.3,0,0.048068033065974805,0,TN
7764-BDPEE,Month-to-month,3,20.85,0,0.31509587550987295,0,TN
9480-BQJEI,One year,62,92.3,0,0.27199020686058306,0,TN
3354-OADJP,One year,8,54.25,0,0.19202171499484935,0,TN
3181-MIZBN,Month-to-month,16,19.75,0,0.28202052442905373,0,TN
9327-QSDED,Month-to-month,8,43.55,0,0.5379690212657633,1,FP
4892-VLANZ,Month-to-month,1,19.8,1,0.3920108958375573,0,FN
0298-XACET,Two year,52,50.2,0,0.0498578078595273,0,TN
6917-FIJHC,Two year,72,26.0,0,0.01366816443672506,0,TN
6557-BZXLQ,Month-to-month,16,69.65,0,0.7647345967062766,1,FP
2432-TFSMK,One year,18,89.6,0,0.6601182484644965,1,FP
4211-MMAZN,Month-to-month,1,20.25,1,0.38962558396327546,0,FN
4751-ERMAN,Two year,72,75.4,0,0.051554901720987034,0,TN
8430-TWCBX,One year,49,20.7,0,0.03663422800380531,0,TN
1942-OQFRW,Month-to-month,1,44.0,0,0.6800196403737753,1,FP
4075-JFPGR,One year,51,93.5,0,0.34154823806355894,0,TN
3339-EAQNV,One year,72,97.25,0,0.41478906103784735,0,TN
5329-KRDTM,Two year,72,77.35,0,0.03576210526023017,0,TN
0307-BCOPK,One year,16,19.05,0,0.13996058913844894,0,TN
6473-ULUHT,Month-to-month,16,84.9,0,0.46460896894971343,0,TN
1194-SPVSP,Month-to-month,1,19.65,0,0.3804804175615599,0,TN
7249-WBIYX,Month-to-month,10,85.6,1,0.8850894544676053,1,TP
2293-IJWPS,One year,57,100.75,0,0.49125157893328175,0,TN
4377-VDHYI,One year,32,90.8,0,0.430080489750487,0,TN
0019-EFAEP,Two year,72,101.3,0,0.11464231640167774,0,TN
2480-EJWYP,One year,58,97.8,0,0.47854463301661154,0,TN
8970-ANWXO,One year,23,73.75,0,0.4158667446445301,0,TN
8739-WWKDU,Month-to-month,25,89.5,1,0.8358586148714651,1,TP
2171-UDMFD,Month-to-month,32,19.45,0,0.1597953483901232,0,TN
7036-TYDEC,Two year,69,104.0,0,0.20424558768352272,0,TN
3831-YCPUO,Two year,72,109.5,0,0.08011144727062715,0,TN
0121-SNYRK,One year,50,35.4,0,0.10041584504297595,0,TN
3325-FUYCG,One year,28,106.1,1,0.49410602662506414,0,FN
1952-DVVSW,One year,10,20.1,0,0.1718750182561733,0,TN
3571-DPYUH,One year,58,94.7,0,0.25228997117138846,0,TN
2077-MPJQO,Month-to-month,7,75.4,0,0.8871379840976896,1,FP
2391-SOORI,Month-to-month,4,49.35,1,0.4970384324573575,0,FN
4086-ATNFV,One year,34,60.8,0,0.11659675167339104,0,TN
3396-DKDEL,Two year,70,115.15,0,0.11443596368266266,0,TN
7471-MQPOS,One year,71,72.9,0,0.087031284469553,0,TN
7181-OQCUT,Month-to-month,21,103.85,0,0.7169763573440195,1,FP
3489-VSFRD,One year,56,60.25,0,0.05686730466352464,0,TN
6283-GITPX,Two year,71,76.9,0,0.019134573378070632,0,TN
2845-HSJCY,Month-to-month,14,87.25,1,0.8507124208259016,1,TP
7216-KAOID,One year,41,19.5,0,0.04243114349000055,0,TN
6680-WKXRZ,Month-to-month,3,74.4,1,0.7798855447909889,1,TP
2346-LOCWC,Two year,58,20.5,0,0.010003535516071806,0,TN
0769-MURVM,Two year,72,65.7,0,0.02340194298810448,0,TN
3374-LXDEV,Month-to-month,13,89.4,1,0.6948598913066284,1,TP
5318-YKDPV,Two year,43,79.15,0,0.07192021671380641,0,TN
8190-ZTQFB,One year,41,51.35,0,0.45334678983902826,0,TN
4512-ZUIYL,Month-to-month,2,70.0,1,0.7407889427975962,1,TP
3090-QFUVD,Month-to-month,1,20.3,0,0.3691471382750728,0,TN
4806-KEXQR,Month-to-month,4,79.9,1,0.8815471975184432,1,TP
2369-FEVNO,Month-to-month,1,19.9,0,0.4736831413511278,0,TN
9637-CDTKZ,Two year,72,114.1,0,0.13156638767002654,0,TN
2954-PIBKO,Two year,69,64.15,0,0.020289325763009108,0,TN
2212-LYASK,One year,27,45.85,0,0.33310738020564024,0,TN
9481-SFCQY,Month-to-month,14,59.8,0,0.5340288062780804,1,FP
2828-SLQPF,Month-to-month,19,45.0,0,0.5010107807970243,1,FP
4647-MUZON,Month-to-month,18,95.95,0,0.7994854438503675,1,FP
8212-DJRCH,Month-to-month,5,90.35,0,0.7191111258138404,1,FP
0516-OOHAR,One year,28,100.35,0,0.4317730003134545,0,TN
4973-RLZVI,One year,30,74.65,0,0.1114284021233414,0,TN
8089-UZWLX,Two year,71,104.05,0,0.20136485571904408,0,TN
9732-KPKBW,Month-to-month,1,53.95,1,0.5770997118703322,1,TP
9715-WZCLW,Two year,71,97.2,0,0.21404870194673264,0,TN
0257-KXZGU,Month-to-month,32,62.45,0,0.27575869518895907,0,TN
0707-HOVVN,Two year,70,75.5,0,0.05158775237661604,0,TN
5501-TVMGM,Month-to-month,1,55.25,0,0.787142540678155,1,FP
3422-LYEPQ,Month-to-month,1,71.0,1,0.8339081665437278,1,TP
2277-VWCNI,Month-to-month,4,48.75,0,0.6582323734381255,1,FP
5461-QKNTN,Month-to-month,43,94.3,0,0.6953655804909696,1,FP
3967-KXAPS,Two year,72,92.3,0,0.03380584201418671,0,TN
6919-ELBGL,Two year,72,114.95,0,0.1235415441110604,0,TN
8361-LTMKD,Month-to-month,4,74.4,1,0.861535934877213,1,TP
1131-ALZWV,One year,24,24.6,0,0.12370101091138438,0,TN
5178-LMXOP,Month-to-month,1,95.1,1,0.9379988175163243,1,TP
8992-CEUEN,Month-to-month,1,18.85,0,0.47459695954170406,0,TN
3320-VEOYC,Month-to-month,14,95.6,0,0.9112694065221197,1,FP
3672-YITQD,Month-to-month,36,84.1,1,0.8188116848446708,1,TP
6080-TCMYC,Month-to-month,40,81.2,0,0.6587029211379847,1,FP
6734-FQAJX,Two year,67,105.05,0,0.17986427430475976,0,TN
1063-DHQJF,Two year,69,92.15,0,0.08864442116784965,0,TN
3976-NLDEZ,Month-to-month,1,20.6,0,0.3877739794125399,0,TN
1729-VLAZJ,One year,10,40.25,0,0.20154493996673145,0,TN
3400-ESFUW,Two year,55,57.55,1,0.016370611275551335,0,FN
5271-YNWVR,Two year,68,113.15,1,0.17417346099597025,0,FN
1587-FKLZB,Month-to-month,66,99.5,1,0.607102634856961,1,TP
0958-YHXGP,Month-to-month,7,69.9,0,0.7824357324266283,1,FP
1494-EJZDW,Two year,10,20.15,0,0.07501070147184014,0,TN
1816-FLZDK,Month-to-month,1,29.15,0,0.6382867573929911,1,FP
2075-PUEPR,Two year,55,19.35,0,0.012080064312705953,0,TN
1833-TCXKK,Month-to-month,45,107.75,0,0.7000071049315669,1,FP
1436-ZMJAN,Month-to-month,10,67.8,0,0.6949060843503585,1,FP
0106-UGRDO,Two year,69,116.0,0,0.1976217478247225,0,TN
1069-XAIEM,Month-to-month,1,85.05,1,0.9204075669408349,1,TP
4213-HKBJO,Two year,33,25.7,0,0.0442953359005153,0,TN
8345-MVDYC,Two year,45,81.65,0,0.05466417903379085,0,TN
2672-OJQZP,Month-to-month,1,44.75,0,0.5882883047968923,1,FP
5136-RGMZO,Month-to-month,31,71.05,0,0.5065343753791445,1,FP
5774-QPLTF,One year,50,20.35,0,0.041670801032989015,0,TN
5240-CAOYT,Month-to-month,57,87.55,0,0.3023840984491827,0,TN
3707-GNWHM,Month-to-month,1,74.25,1,0.8521362636917977,1,TP
5159-YFPKQ,Month-to-month,2,75.8,1,0.8482555770330213,1,TP
5052-PNLOS,Month-to-month,3,105.35,1,0.8678323157850193,1,TP
6173-GOLSU,Month-to-month,67,94.65,0,0.6247590100543119,1,FP
6661-HBGWL,Month-to-month,42,104.75,1,0.7387015894496962,1,TP
8207-VVMYB,Two year,70,26.0,0,0.014913905453840566,0,TN
5324-KTGCG,One year,71,20.85,0,0.022931129573023998,0,TN
7354-OIJLX,Month-to-month,9,75.85,0,0.8615363930685896,1,FP
9286-BHDQG,Two year,72,45.25,0,0.011550319124122573,0,TN
3567-PQTSO,One year,53,105.25,0,0.529110107559293,1,FP
3197-ARFOY,Month-to-month,19,105.0,0,0.6686675193847664,1,FP
5698-BQJOH,Month-to-month,9,94.4,1,0.8788262519796959,1,TP
1090-ESELR,Two year,72,105.5,0,0.05913226662893931,0,TN
0056-EPFBG,Two year,20,39.4,0,0.11892280739893062,0,TN
4955-VCWBI,One year,43,20.0,0,0.039301668845402656,0,TN
4717-GHADL,Two year,50,79.6,0,0.11717569724250719,0,TN
0058-EVZWM,Month-to-month,55,89.8,0,0.49446042764442383,0,TN
7218-HKQFK,Month-to-month,2,94.2,1,0.8767757989941841,1,TP
5057-RKGLH,Two year,9,20.35,0,0.0775216402661475,0,TN
2309-OSFEU,Month-to-month,10,33.9,1,0.7592816542292183,1,TP
3429-IFLEM,Two year,71,77.35,0,0.016635998213645545,0,TN
1550-LOAHA,Month-to-month,32,84.15,1,0.5702355592020143,1,TP
1400-MMYXY,Month-to-month,3,105.9,1,0.9200331141484119,1,TP
7503-QQRVF,Month-to-month,16,74.3,1,0.731587663305428,1,TP
7504-UWHNB,Month-to-month,25,69.75,0,0.6791605743344461,1,FP
9565-JSNFM,One year,38,70.45,1,0.3816122813563803,0,FN
4735-BJKOU,Two year,40,20.15,0,0.027420325809855105,0,TN
3580-GICBM,Two year,61,24.2,0,0.01750494861455097,0,TN
7632-YUTXB,One year,25,20.05,0,0.08121624998765609,0,TN
9412-ARGBX,Two year,48,95.5,1,0.1413188467336528,0,FN
9576-ANLXO,Month-to-month,3,69.55,1,0.7964049107865178,1,TP
1110-KYLGQ,Month-to-month,63,108.25,0,0.4242739275146921,0,TN
